"BehaviorSpace results (NetLogo 6.0.4)"
"Local SI.nlogo"
"experiment"
"08/14/2019 12:16:32:288 -0230"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","r","d","alpha","beta","[step]","pSS","pSI","pS0","pII","pI0","p00","time-events"
"1","4","1","0","4","4169","0.5274449389478489","0.0631062421545133","0.049412301723154174","0.255163756704325","0.07474609152116855","0.030126668948990073","0.7436339023412052"
"1","4","1","0","4","4170","0.5269884742668036","0.0631062421545133","0.049412301723154174","0.255163756704325","0.07474609152116855","0.030583133630035376","0.7437909795005065"
"1","4","1","0","4","4171","0.5276605452264173","0.06307744952663397","0.04893350062735257","0.25504733660317097","0.07471198813733318","0.03056917987909205","0.7438632228314297"
"1","4","1","0","4","4172","0.5272042888103114","0.06307744952663397","0.04893350062735257","0.25550359301927683","0.07471198813733318","0.03056917987909205","0.7438655526271182"
"1","4","1","0","4","4173","0.5266400456360525","0.06332002281802625","0.04894466628636623","0.2557900741585853","0.07472903593839134","0.030576155162578438","0.7439145660689876"
"1","4","1","0","4","4174","0.5259673553247346","0.06334893277023171","0.049423581782901495","0.25590685994749457","0.07476315489099418","0.03059011528364342","0.7443258757184866"
"1","4","1","0","4","4175","0.5255107864399041","0.06334893277023171","0.049423581782901495","0.2563634288323251","0.07476315489099418","0.03059011528364342","0.7443391421681564"
"1","4","1","0","4","4176","0.5261836851112379","0.06332002281802625","0.04894466628636623","0.25624643468339986","0.07472903593839134","0.030576155162578438","0.7444860682676789"
"1","4","1","0","4","4177","0.5260036496350365","0.06295620437956205","0.04881386861313869","0.2568430656934307","0.07481751824817519","0.030565693430656935","0.7444899438599496"
"1","4","1","0","4","4178","0.5263518138261465","0.06297056810403832","0.049053159936116815","0.2569016655258955","0.07483458818161078","0.029888204426192107","0.7446469391575402"
"1","4","1","0","4","4179","0.5263518138261465","0.06274241387177733","0.049281314168377825","0.25667351129363447","0.07483458818161078","0.030116358658453114","0.7451249619721968"
"1","4","1","0","4","4180","0.5262317518248175","0.0625","0.04904197080291971","0.25707116788321166","0.0750456204379562","0.030109489051094892","0.7453632257990942"
"1","4","1","0","4","4181","0.5258836944127708","0.06225769669327252","0.04903078677309008","0.2576966932725199","0.0750285062713797","0.03010262257696693","0.7456582239036443"
"1","4","1","0","4","4182","0.526555732847048","0.06222931388192387","0.04855254160018236","0.25757921130613176","0.07499430134488261","0.03008889901983132","0.7457104663387129"
"1","4","1","0","4","4183","0.526951566951567","0.062336182336182336","0.04843304843304843","0.25754985754985754","0.07487179487179488","0.029857549857549858","0.7457129801119656"
"1","4","1","0","4","4184","0.5263877806907558","0.06257836543941639","0.048444089821041834","0.25783654394163913","0.07488886355864585","0.029864356548501083","0.7457804433936795"
"1","4","1","0","4","4185","0.5260517614867176","0.062364610648728766","0.04868316041500399","0.257895336905712","0.07513396420020522","0.029871166343632426","0.7458783632837476"
"1","4","1","0","4","4186","0.5255957131455934","0.062364610648728766","0.04868316041500399","0.25835138524683615","0.07513396420020522","0.029871166343632426","0.7459222227400699"
"1","4","1","0","4","4187","0.5250313604743985","0.06260691070817653","0.0486942638841373","0.2586383852206637","0.07515110046755616","0.029877979245067854","0.745956583197778"
"1","4","1","0","4","4188","0.5243582430119794","0.06263548203080434","0.04917284654877353","0.2587564175698802","0.07518539646320593","0.02989161437535653","0.7460284988508398"
"1","4","1","0","4","4189","0.5240702715035364","0.06251425963951632","0.049053159936116815","0.25918320784850557","0.07529089664613278","0.029888204426192107","0.7463626048043058"
"1","4","1","0","4","4190","0.5247434435575826","0.062485746864310146","0.04857468643101482","0.25906499429874574","0.07525655644241733","0.029874572405929306","0.7465432338512689"
"1","4","1","0","4","4191","0.5254160018235696","0.06245726008661956","0.04809664919079097","0.2589468885343059","0.0752222475495783","0.02986095281513563","0.7466724922691826"
"1","4","1","0","4","4192","0.5248518011855905","0.06269949840401277","0.04810761513907889","0.259233926128591","0.07523939808481532","0.029867761057911536","0.7466745193857124"
"1","4","1","0","4","4193","0.5245640031916107","0.06257836543941639","0.047988145446255556","0.25920437706599797","0.07534480793343212","0.030320300923287358","0.7467391353850454"
"1","4","1","0","4","4194","0.5243958048335613","0.06224350205198358","0.04810761513907889","0.259233926128591","0.0756953944368445","0.03032375740994072","0.7469800915326991"
"1","4","1","0","4","4195","0.5248518011855905","0.06224350205198358","0.04810761513907889","0.259233926128591","0.0756953944368445","0.029867761057911536","0.746983291674449"
"1","4","1","0","4","4196","0.5245640031916107","0.06212242106463012","0.047988145446255556","0.2596603214407842","0.0758007523082184","0.029864356548501083","0.7471781846697643"
"1","4","1","0","4","4197","0.5251282051282051","0.062108262108262105","0.04774928774928775","0.2596011396011396","0.07578347578347579","0.02962962962962963","0.7473097193260284"
"1","4","1","0","4","4198","0.5245640031916107","0.06212242106463012","0.047988145446255556","0.2596603214407842","0.0758007523082184","0.029864356548501083","0.7475146378860065"
"1","4","1","0","4","4199","0.5241080588168243","0.06212242106463012","0.047988145446255556","0.2601162658155705","0.0758007523082184","0.029864356548501083","0.7475837585261065"
"1","4","1","0","4","4200","0.5242275681222209","0.06213658647816669","0.04799908790331775","0.25949150609964655","0.07604606088245354","0.030099190514194504","0.7479278496524652"
"1","4","1","0","4","4201","0.5235542374814646","0.06216493669442227","0.04847724421124672","0.2596099007642295","0.07608075738565073","0.030112923462986198","0.7479609517100343"
"1","4","1","0","4","4202","0.5228802921373958","0.062193312792422684","0.04895583704210887","0.25972840351477805","0.07611548556430446","0.030126668948990073","0.7481754034957491"
"1","4","1","0","4","4203","0.5235542374814646","0.06216493669442227","0.04847724421124672","0.2596099007642295","0.07608075738565073","0.030112923462986198","0.7482267926330441"
"1","4","1","0","4","4204","0.5242275681222209","0.06213658647816669","0.04799908790331775","0.25949150609964655","0.07604606088245354","0.030099190514194504","0.7482887653564166"
"1","4","1","0","4","4205","0.5236629034097389","0.06215075835329","0.04823811152925077","0.2595506899304368","0.07606340517732922","0.030334131599954385","0.7486529775780082"
"1","4","1","0","4","4206","0.5241190557646254","0.06215075835329","0.04823811152925077","0.2595506899304368","0.07606340517732922","0.029877979245067854","0.7489054492958788"
"1","4","1","0","4","4207","0.5247919753790038","0.06212242106463012","0.04776017325886242","0.2594323492533911","0.07602872449561153","0.029864356548501083","0.7489146815353196"
"1","4","1","0","4","4208","0.5242873432155074","0.062029646522234895","0.04811858608893957","0.25952109464082096","0.07616875712656784","0.029874572405929306","0.7490191588302811"
"1","4","1","0","4","4209","0.5236139630390144","0.0620579511749943","0.0485968514715948","0.2596395163130276","0.07620351357517682","0.029888204426192107","0.7490972665925448"
"1","4","1","0","4","4210","0.5237823656895175","0.06239306490247519","0.04847724421124672","0.2596099007642295","0.07585262917759782","0.02988479525493327","0.7491880132782217"
"1","4","1","0","4","4211","0.5232173416999429","0.06263548203080434","0.04848830576155162","0.2598973188819167","0.07586993725042784","0.02989161437535653","0.7492205730499655"
"1","4","1","0","4","4212","0.5227117096553299","0.06254279844784295","0.048847295138096325","0.25998630449669025","0.07601004336909381","0.029901848892946815","0.749517777411493"
"1","4","1","0","4","4213","0.5224238274563505","0.06242154513294534","0.048727604701586213","0.260413100536346","0.07611548556430446","0.02989843660846742","0.7496304869234492"
"1","4","1","0","4","4214","0.5218582353612601","0.06266407944298596","0.048738728455655744","0.2607008332382148","0.07613286154548568","0.029905261956397672","0.7496904643987699"
"1","4","1","0","4","4215","0.5214016664764296","0.06266407944298596","0.048738728455655744","0.26115740212304533","0.07613286154548568","0.029905261956397672","0.7497359123992544"
"1","4","1","0","4","4216","0.5208951815482987","0.06257136332496004","0.04909796757250514","0.26124686001370173","0.07627312171728705","0.029915505823247316","0.749840870967143"
"1","4","1","0","4","4217","0.5204384562685545","0.06257136332496004","0.04909796757250514","0.261703585293446","0.07627312171728705","0.029915505823247316","0.749972027428707"
"1","4","1","0","4","4218","0.5197623943340187","0.0625999543066027","0.049577336074937174","0.26182316655243315","0.07630797349782957","0.02992917523417866","0.750135679031097"
"1","4","1","0","4","4219","0.5193054603609778","0.0625999543066027","0.049577336074937174","0.26228010052547407","0.07630797349782957","0.02992917523417866","0.7508520592676591"
"1","4","1","0","4","4220","0.5195428571428572","0.06262857142857142","0.0496","0.26148571428571427","0.0768","0.029942857142857143","0.7508677912897723"
"1","4","1","0","4","4221","0.5190350977477992","0.06253572653481193","0.04995998628101063","0.2615753972790671","0.07694066537098433","0.02995312678632674","0.750965626473172"
"1","4","1","0","4","4222","0.51915380217267","0.06255002858776444","0.04997141223556318","0.26094911377930247","0.07718696397941681","0.03018867924528302","0.7511676474357408"
"1","4","1","0","4","4223","0.5185862976095161","0.06279309161615006","0.04998284341759122","0.2612375614777536","0.07720462083952877","0.03019558503946014","0.7511825506838713"
"1","4","1","0","4","4224","0.5188236640347866","0.06282183316168898","0.05000572147843003","0.260441698134798","0.07769767707975742","0.030209406110538965","0.751645363239596"
"1","4","1","0","4","4225","0.51939137398467","0.06280745910078939","0.04976547305800252","0.26038210731037637","0.07767989932502002","0.029973687221141746","0.751829200456769"
"1","4","1","0","4","4226","0.5187135172255923","0.062836213803365","0.05024607989012247","0.26050131624127276","0.07771546297356072","0.029987409866086757","0.7521832949426583"
"1","4","1","0","4","4227","0.5180350395053246","0.06286499484713157","0.050727126989579756","0.2606206343753578","0.07775105920073286","0.030001145081873355","0.7522469351318052"
"1","4","1","0","4","4228","0.5176362803481448","0.06275767292716446","0.05084745762711865","0.26065048098946403","0.07787448465414568","0.030233623453962438","0.7522904773278112"
"1","4","1","0","4","4229","0.5178141826096918","0.06266468094856226","0.05097949364188338","0.2600526979035399","0.07824493069080078","0.030244014205521825","0.7525167565002243"
"1","4","1","0","4","4230","0.5173559399702142","0.06266468094856226","0.05097949364188338","0.26051094054301754","0.07824493069080078","0.030244014205521825","0.752572319170425"
"1","4","1","0","4","4231","0.5179246363532242","0.06265032642309014","0.050738746993471535","0.2604512656053144","0.0782270072156683","0.030008017409231473","0.7527097557656068"
"1","4","1","0","4","4232","0.5178653229500687","0.062299587723316535","0.0510765002290426","0.26042143838754006","0.07810352725606963","0.030233623453962438","0.7527118226744552"
"1","4","1","0","4","4233","0.5180433039294307","0.06220643830908466","0.05120861496162218","0.2598235765838011","0.07847405201053959","0.030244014205521825","0.7532008984672343"
"1","4","1","0","4","4234","0.5173638968481375","0.062234957020057304","0.05169054441260745","0.25994269340974213","0.07851002865329514","0.030257879656160457","0.7532419021897376"
"1","4","1","0","4","4235","0.5166838665290677","0.06226350189198487","0.052172915950005734","0.26006191950464397","0.07854603829836028","0.03027175782593739","0.753421441914405"
"1","4","1","0","4","4236","0.5168616655196145","0.062170222528102774","0.05230557467309016","0.25946317962835513","0.07891718284010094","0.030282174810736407","0.7534531104749866"
"1","4","1","0","4","4237","0.5165730014909967","0.06204840004587682","0.052184883587567385","0.25989218947126963","0.07902282371831632","0.030278701685973162","0.7535062338147395"
"1","4","1","0","4","4238","0.5168100975329891","0.06207687894434882","0.05220883534136546","0.2590935169248422","0.07951807228915662","0.030292598967297763","0.7537561600423973"
"1","4","1","0","4","4239","0.5164103741106266","0.062198760615102135","0.05210006885471655","0.25935276566444804","0.07964195547394996","0.03029607528115676","0.75385663285927"
"1","4","1","0","4","4240","0.5157290470723307","0.06222732491389208","0.052583237657864525","0.25947187141216993","0.07967853042479908","0.03030998851894374","0.7540867009884064"
"1","4","1","0","4","4241","0.5154402479623464","0.06210538399724486","0.05246240385719206","0.25990127425094706","0.079784180920675","0.030306509011594537","0.7540914546030726"
"1","4","1","0","4","4242","0.5150401836969001","0.06199770378874857","0.052583237657864525","0.25993111366245697","0.07990815154994259","0.030539609644087255","0.7541178881469804"
"1","4","1","0","4","4243","0.5144694533762058","0.06201194304088195","0.05282498851630684","0.25999081304547544","0.0799265043638034","0.030776297657326597","0.7543259649118468"
"1","4","1","0","4","4244","0.5150401836969001","0.06199770378874857","0.052583237657864525","0.25993111366245697","0.07990815154994259","0.030539609644087255","0.754438156950871"
"1","4","1","0","4","4245","0.5145285402549673","0.06190421499942575","0.05294590559320087","0.26002067302170667","0.08005053405306076","0.03055013207763868","0.7545662489437007"
"1","4","1","0","4","4246","0.513957495692131","0.061918437679494544","0.05318782309017806","0.26008041355542794","0.0800689259046525","0.030786904078116024","0.7546454629927173"
"1","4","1","0","4","4247","0.5134979896611143","0.061918437679494544","0.05318782309017806","0.26053991958644457","0.0800689259046525","0.030786904078116024","0.7549244432753984"
"1","4","1","0","4","4248","0.5128146190093092","0.061946902654867256","0.05367199172508907","0.2606596942880129","0.08010573497299162","0.030801057349729915","0.7551612154287455"
"1","4","1","0","4","4249","0.5131563828564862","0.06216247271055958","0.05342985177524991","0.26059979317476734","0.079857520395266","0.030793979087670918","0.7551939245997885"
"1","4","1","0","4","4250","0.5138394395314115","0.062133915240611","0.05294590559320087","0.2604800735040772","0.0798208338118755","0.030779832318823936","0.7553600241230208"
"1","4","1","0","4","4251","0.5138394395314115","0.062133915240611","0.05294590559320087","0.26002067302170667","0.0798208338118755","0.031239232801194443","0.755445128101582"
"1","4","1","0","4","4252","0.513268236645606","0.062377943710511204","0.05295807007466973","0.26031016657093625","0.07983917288914417","0.03124641010913268","0.7554506763753047"
"1","4","1","0","4","4253","0.5134390075809786","0.06271536871123363","0.052837123822651044","0.2602802664828854","0.07948541235929245","0.03124282104295888","0.7555062023619838"
"1","4","1","0","4","4254","0.513203214695752","0.06222732491389208","0.05281285878300804","0.2610792192881745","0.07944890929965556","0.031228473019517797","0.7555990960042014"
"1","4","1","0","4","4255","0.5137151382990933","0.062320670262825666","0.05245036152875014","0.26098932629404337","0.07930678296797888","0.03121772064730862","0.7558776512190689"
"1","4","1","0","4","4256","0.5134794080532293","0.06183319949523919","0.05242629344958128","0.261787312148675","0.07927039118962946","0.03120339566364575","0.7558955531560873"
"1","4","1","0","4","4257","0.5131322399357725","0.06158963183851359","0.052414267691248996","0.26241541461176743","0.07925220782199793","0.03119623810069962","0.7560404855728546"
"1","4","1","0","4","4258","0.5138140547976614","0.06156138943024189","0.051931674882494554","0.26229508196721313","0.079215866101112","0.031181932821277084","0.7564478260193067"
"1","4","1","0","4","4259","0.5132438940488476","0.061804838894622176","0.05194358445132439","0.26258456599013874","0.07923403279440432","0.031189083820662766","0.756459457066344"
"1","4","1","0","4","4260","0.5134143545058473","0.062141710616831","0.051822976381563864","0.26255445998624166","0.07888099059848659","0.03118550791102958","0.7569832041183288"
"1","4","1","0","4","4261","0.5140958056383222","0.06211322484528994","0.05134082053632821","0.262434104973642","0.07884483153793262","0.031171212468484987","0.7570646994973808"
"1","4","1","0","4","4262","0.5135259055479138","0.062356717102246675","0.05135259055479138","0.2627235213204952","0.07886290692342962","0.031178358551123338","0.7572168204142231"
"1","4","1","0","4","4263","0.5130674002751031","0.062356717102246675","0.05135259055479138","0.2631820265933058","0.07886290692342962","0.031178358551123338","0.7574663552386568"
"1","4","1","0","4","4264","0.5123853211009174","0.062385321100917435","0.051834862385321104","0.26330275229357797","0.07889908256880734","0.031192660550458717","0.7575252699445376"
"1","4","1","0","4","4265","0.5127264388901628","0.06260032102728733","0.051593671176335704","0.26324237560192615","0.07865168539325842","0.03118550791102958","0.7578526595543681"
"1","4","1","0","4","4266","0.5122678284797065","0.06260032102728733","0.051593671176335704","0.26370098601238245","0.07865168539325842","0.03118550791102958","0.7579943019950326"
"1","4","1","0","4","4267","0.511585225969259","0.06262904335856848","0.052076164257857306","0.2638219775177793","0.07868777242486809","0.031199816471667814","0.7581219462573461"
"1","4","1","0","4","4268","0.5119266055045871","0.06284403669724771","0.051834862385321104","0.26376146788990823","0.07844036697247707","0.031192660550458717","0.7583688945058689"
"1","4","1","0","4","4269","0.5113558155540262","0.06308786418903418","0.05184675384262445","0.26405138793301214","0.07845836200963524","0.031199816471667814","0.7585301529191968"
"1","4","1","0","4","4270","0.5115905439522608","0.06311682350240992","0.0518705531328896","0.2632545329355061","0.07895340830846913","0.03121413816846454","0.7585306153301591"
"1","4","1","0","4","4271","0.5111901755996786","0.06323883851715827","0.051761735338000686","0.263514288993458","0.07907724090439573","0.03121772064730862","0.7586376454796121"
"1","4","1","0","4","4272","0.511248852157943","0.06313131313131314","0.05188246097337006","0.2630853994490358","0.07920110192837465","0.03145087235996327","0.7586500966079626"
"1","4","1","0","4","4273","0.5114784205693297","0.06336088154269973","0.05188246097337006","0.2630853994490358","0.07897153351698806","0.031221303948576674","0.758782587139598"
"1","4","1","0","4","4274","0.5118200596740877","0.06357585494606381","0.05164103741106266","0.26302501721367916","0.07872389258664218","0.03121413816846454","0.758917622425384"
"1","4","1","0","4","4275","0.5123910050481872","0.06356126663607159","0.05139972464433226","0.262964662689307","0.07870582836163377","0.030977512620468106","0.7590502826282338"
"1","4","1","0","4","4276","0.5118200596740877","0.06380537066789076","0.05141152168923571","0.2632545329355061","0.07872389258664218","0.030984622446637595","0.7590841587210546"
"1","4","1","0","4","4277","0.5123910050481872","0.0637907296925195","0.051170261587884354","0.26319412574575496","0.07870582836163377","0.03074804956402019","0.7591556123833773"
"1","4","1","0","4","4278","0.5123322243891247","0.06366869335780659","0.05127910978547665","0.2629344958127796","0.07858208099116669","0.03120339566364575","0.7593802023016936"
"1","4","1","0","4","4279","0.5119853194173644","0.06342470466796651","0.05126734717284092","0.26356233513017546","0.07856405551095309","0.03119623810069962","0.7594821444834112"
"1","4","1","0","4","4280","0.5123265680541222","0.06363949088407293","0.051026258456599013","0.2635018919848641","0.07831670679967893","0.031189083820662766","0.7596379384750105"
"1","4","1","0","4","4281","0.5117559353136828","0.06388347287532974","0.05103796306915931","0.2637917192338571","0.07833467140727148","0.03119623810069962","0.759703298412995"
"1","4","1","0","4","4282","0.51118504072502","0.06412756682344843","0.05104967305265573","0.26408167947688427","0.07835264425834576","0.03120339566364575","0.7597622442549624"
"1","4","1","0","4","4283","0.5108969947235604","0.06400550584996559","0.05092911218169305","0.26451020876347786","0.07845836200963524","0.031199816471667814","0.7600938458827095"
"1","4","1","0","4","4284","0.5104381738930948","0.06400550584996559","0.05092911218169305","0.2649690295939436","0.07845836200963524","0.031199816471667814","0.7601256921143487"
"1","4","1","0","4","4285","0.5097544181776452","0.0640348863897177","0.05141152168923571","0.26509065871012166","0.07849437686481524","0.03121413816846454","0.7603895265356665"
"1","4","1","0","4","4286","0.5099885189437429","0.06406429391504018","0.05143513203214696","0.2642939150401837","0.07898966704936854","0.031228473019517797","0.7606212416461436"
"1","4","1","0","4","4287","0.5094166283876895","0.06407900780891135","0.051676619200734956","0.2643546164446486","0.07900780891134589","0.03146531924666973","0.7606924113223069"
"1","4","1","0","4","4288","0.5089572806614607","0.06407900780891135","0.051676619200734956","0.2648139641708774","0.07900780891134589","0.03146531924666973","0.7607961946388798"
"1","4","1","0","4","4289","0.5085563339841507","0.06420121741127828","0.051567704146089355","0.26507407832778224","0.07913173308831974","0.031468933042379695","0.7608055599512712"
"1","4","1","0","4","4290","0.5085563339841507","0.06420121741127828","0.051567704146089355","0.26461467784541176","0.07913173308831974","0.0319283335247502","0.7609688042303389"
"1","4","1","0","4","4291","0.5092411893008839","0.06417173688439903","0.05108483526575594","0.26449316955573415","0.07909539662495695","0.03191367236827","0.7609720910509001"
"1","4","1","0","4","4292","0.5098129232181797","0.06415700677149087","0.050843567083668086","0.26443245724779063","0.07907724090439573","0.031676804774474925","0.7610579141375461"
"1","4","1","0","4","4293","0.5095249024558183","0.0640348863897177","0.05072297452375488","0.2648611429882947","0.07918292403029607","0.03167316961211843","0.761745468339928"
"1","4","1","0","4","4294","0.5088404133180252","0.06406429391504018","0.05120551090700345","0.26498277841561424","0.07921928817451206","0.03168771526980482","0.7618173223733152"
"1","4","1","0","4","4295","0.5094123048668503","0.0640495867768595","0.05096418732782369","0.26492194674012853","0.07920110192837465","0.03145087235996327","0.7618218843860481"
"1","4","1","0","4","4296","0.5087276067983464","0.06407900780891135","0.05144694533762058","0.2650436380339917","0.07923748277446027","0.03146531924666973","0.7618416569167582"
"1","4","1","0","4","4297","0.5084979329352319","0.06384933394579696","0.05144694533762058","0.2650436380339917","0.07946715663757464","0.0316949931097841","0.761934150045498"
"1","4","1","0","4","4298","0.5091827364554637","0.06382001836547291","0.05096418732782369","0.26492194674012853","0.07943067033976126","0.03168044077134986","0.762509342301253"
"1","4","1","0","4","4299","0.5084979329352319","0.06384933394579696","0.05144694533762058","0.2650436380339917","0.07946715663757464","0.0316949931097841","0.7625864178211187"
"1","4","1","0","4","4300","0.5084395452979676","0.06372717878057182","0.05155586175221036","0.26478355723963715","0.07934320817545068","0.03215064875416236","0.7626430168067182"
"1","4","1","0","4","4301","0.5091242970274302","0.06369792264432457","0.05107310914725123","0.2646619993113738","0.07930678296797888","0.03213588890164123","0.7626461505203723"
"1","4","1","0","4","4302","0.5084395452979676","0.06372717878057182","0.05155586175221036","0.26478355723963715","0.07934320817545068","0.03215064875416236","0.7628302964587885"
"1","4","1","0","4","4303","0.5078672332605949","0.06397151717009303","0.051567704146089355","0.26507407832778224","0.079361433329505","0.032158033765935456","0.7629406595544825"
"1","4","1","0","4","4304","0.5080422794117647","0.06387867647058823","0.05170036764705882","0.26447610294117646","0.07973345588235294","0.03216911764705882","0.7629844664822314"
"1","4","1","0","4","4305","0.5087276067983464","0.06384933394579696","0.0512172714745062","0.2643546164446486","0.07969683050068903","0.03215434083601286","0.7631195924411901"
"1","4","1","0","4","4306","0.50889884028017","0.06418647376277414","0.05109656677000804","0.2643242622574348","0.07934320817545068","0.03215064875416236","0.7634119640426118"
"1","4","1","0","4","4307","0.5091284877712711","0.0644161212538753","0.05109656677000804","0.2643242622574348","0.07911356068434952","0.0319210012630612","0.7635381682934631"
"1","4","1","0","4","4308","0.5086147484493453","0.06432345508844475","0.0514587640707558","0.2644153457385711","0.07925568573397657","0.0319320009189065","0.7637571812548412"
"1","4","1","0","4","4309","0.5079292116754769","0.06435302229372558","0.051942082279935645","0.26453688807170767","0.07929211675476902","0.0319466789243852","0.7638355831895433"
"1","4","1","0","4","4310","0.5075827205882353","0.06410845588235294","0.05193014705882353","0.26516544117647056","0.07927389705882353","0.031939338235294115","0.764224228596275"
"1","4","1","0","4","4311","0.506896551724138","0.06413793103448276","0.05241379310344828","0.2652873563218391","0.07931034482758621","0.03195402298850575","0.7646641928720144"
"1","4","1","0","4","4312","0.5068382944489139","0.0640156303873118","0.05252269854039766","0.2650270083898402","0.07918630042523848","0.032410067808297895","0.7649576177507276"
"1","4","1","0","4","4313","0.5064367816091954","0.06413793103448276","0.05241379310344828","0.2652873563218391","0.07931034482758621","0.032413793103448274","0.7650478163797076"
"1","4","1","0","4","4314","0.5062068965517241","0.0639080459770115","0.05241379310344828","0.2652873563218391","0.07954022988505748","0.03264367816091954","0.7656644348564802"
"1","4","1","0","4","4315","0.5055197792088316","0.06393744250229991","0.052897884084636616","0.265409383624655","0.07957681692732291","0.03265869365225391","0.7659978114347955"
"1","4","1","0","4","4316","0.5056360708534622","0.06395215090867265","0.05291005291005291","0.26478030825856913","0.07982516678168852","0.032896250287554635","0.7661457090493825"
"1","4","1","0","4","4317","0.5050621260929591","0.06396686608375518","0.05315232397606995","0.26484123331799353","0.07984353428439944","0.03313391624482283","0.7662644813592259"
"1","4","1","0","4","4318","0.5055779183438758","0.0640598044853364","0.0527889591719379","0.26474985623921793","0.079700977573318","0.03312248418631397","0.7663336369426701"
"1","4","1","0","4","4319","0.5050040262279996","0.06430461290693662","0.05280110433682273","0.2650408374554239","0.07971931439088922","0.03313010468192799","0.766543162324487"
"1","4","1","0","4","4320","0.5047158960202438","0.06418219461697723","0.05268000920174833","0.26547043938348286","0.07982516678168852","0.033126293995859216","0.766562552160478"
"1","4","1","0","4","4321","0.5052316890881914","0.06427503736920777","0.052316890881913304","0.26537886627572727","0.07968264918937565","0.03311486719558469","0.7666600072864587"
"1","4","1","0","4","4322","0.5049436652103932","0.06415267877673028","0.05219590710508163","0.2658082317774201","0.07978845711657852","0.033111060013796274","0.7671728403429803"
"1","4","1","0","4","4323","0.5051155305207495","0.06449017128405564","0.05207495114380963","0.26577767559489596","0.07943441774916657","0.03310725370732268","0.7672980024052328"
"1","4","1","0","4","4324","0.5050574712643678","0.06436781609195402","0.05172413793103448","0.26597701149425285","0.07977011494252874","0.03310344827586207","0.7673682198797066"
"1","4","1","0","4","4325","0.5044837893768682","0.06461255461025524","0.05173603127155668","0.26626810761094505","0.07978845711657852","0.033111060013796274","0.7677382460459665"
"1","4","1","0","4","4326","0.5039098436062558","0.06485740570377185","0.05174793008279669","0.2665593376264949","0.07980680772769089","0.03311867525298988","0.7678128343352026"
"1","4","1","0","4","4327","0.5045977011494253","0.06482758620689655","0.051264367816091956","0.2664367816091954","0.07977011494252874","0.03310344827586207","0.7678819374857699"
"1","4","1","0","4","4328","0.5048275862068966","0.06505747126436781","0.051264367816091956","0.2664367816091954","0.07954022988505748","0.03287356321839081","0.7679070423569639"
"1","4","1","0","4","4329","0.5052873563218391","0.06505747126436781","0.051264367816091956","0.2664367816091954","0.07954022988505748","0.032413793103448274","0.7680702597054587"
"1","4","1","0","4","4330","0.5054616534437162","0.06496493043578246","0.05139703345981373","0.26583879498677704","0.07991261354490053","0.032424974129010006","0.7681798456487497"
"1","4","1","0","4","4331","0.5056360708534622","0.06487232574189096","0.05152979066022544","0.26524039567517826","0.08028525419829767","0.03243616287094548","0.768190356469246"
"1","4","1","0","4","4332","0.5054060271451576","0.06464228203358638","0.05152979066022544","0.26524039567517826","0.08051529790660225","0.03266620657925006","0.7686991670002085"
"1","4","1","0","4","4333","0.5049459397285484","0.06464228203358638","0.05152979066022544","0.26570048309178745","0.08051529790660225","0.03266620657925006","0.7687504581436084"
"1","4","1","0","4","4334","0.5056334789606807","0.06461255461025524","0.051046217521269255","0.2655782938606576","0.08047827086686594","0.032651184180271325","0.7688524260364475"
"1","4","1","0","4","4335","0.5063203861181338","0.06458285451620317","0.0505630889450701","0.26545621696161803","0.08044127786715698","0.03263617559181797","0.768906069056472"
"1","4","1","0","4","4336","0.5065532306277305","0.06461255461025524","0.050586341687744306","0.26465854219360774","0.0809381467003909","0.032651184180271325","0.7689750571946994"
"1","4","1","0","4","4337","0.5065532306277305","0.06461255461025524","0.050586341687744306","0.26419866636008277","0.0809381467003909","0.033111060013796274","0.7689969775454386"
"1","4","1","0","4","4338","0.5058661145617668","0.06464228203358638","0.05106970324361629","0.26432022084196","0.08097538532321141","0.033126293995859216","0.7690595532225211"
"1","4","1","0","4","4339","0.5052922227335481","0.06488725264611137","0.051081454210768526","0.2646111366774045","0.08099401748734468","0.03313391624482283","0.7690798782123035"
"1","4","1","0","4","4340","0.5046040515653776","0.0649171270718232","0.05156537753222836","0.2647329650092081","0.08103130755064457","0.03314917127071823","0.769340075454944"
"1","4","1","0","4","4341","0.504836480884385","0.0649470290188853","0.05158912943344081","0.2639336711192999","0.08152924919391985","0.033164440350069095","0.7696135552227925"
"1","4","1","0","4","4342","0.5051249568121617","0.06506967637913164","0.05171023839686744","0.2639640677185305","0.08142347115052401","0.03270758954278475","0.7696785009205482"
"1","4","1","0","4","4343","0.5058132842177967","0.06503971451594337","0.05122596983999079","0.26384252331069413","0.08138597904915391","0.03269252906642109","0.7700372240647049"
"1","4","1","0","4","4344","0.5051249568121617","0.06506967637913164","0.05171023839686744","0.2639640677185305","0.08142347115052401","0.03270758954278475","0.7702353098327092"
"1","4","1","0","4","4345","0.5044359949302915","0.06509966586012213","0.05219495333563775","0.2640857241617698","0.08146099781080769","0.03272266390137112","0.7703526871896687"
"1","4","1","0","4","4346","0.5037463976945245","0.06512968299711816","0.05268011527377522","0.2642074927953891","0.0814985590778098","0.032737752161383284","0.7705679555859766"
